Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2021-09-12 12:04,2021-09-12 12:46,"Bench Press",100,3,"",,,,Chest,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Bench Press",100,3,"",,,,Chest,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Bench Press",100,3,"",,,,Chest,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Military Press",50,10,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Military Press",50,10,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Military Press",50,10,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Incline Bench Press",55,10,"",,,,Chest,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Incline Bench Press",55,10,"",,,,Chest,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Incline Bench Press",55,10,"",,,,Chest,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Tricep Push Down",30,12,"",,,,Triceps,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Tricep Push Down",30,12,"",,,,Triceps,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Tricep Push Down",30,12,"",,,,Triceps,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Triceps Extensions",25,10,"",,,,Triceps,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Triceps Extensions",25,10,"",,,,Triceps,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Triceps Extensions",25,10,"",,,,Triceps,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:46,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-12 12:04,2021-09-12 12:04,"Front Squat",105,5,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Front Squat",105,5,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Front Squat",105,5,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Lunges",50,12,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Lunges",50,12,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Lunges",50,12,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Leg Extensions",25,12,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Leg Extensions",25,12,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Leg Extensions",25,12,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Calf Raises",50,20,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Calf Raises",70,20,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Calf Raises",70,20,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Calf Raises",,,"",,,,Legs,"Legs 2",
2021-09-12 12:04,2021-09-12 12:04,"Calf Raises",,,"",,,,Legs,"Legs 2",
2021-09-09 14:53,2021-09-09 15:51,"T Bar Row",60,5,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"T Bar Row",60,5,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"T Bar Row",60,5,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"T Bar Row",60,5,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"T Bar Row",60,5,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Pulldowns",50,12,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Pulldowns",50,12,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Pulldowns",50,12,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Low Row",40,12,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Low Row",40,12,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Low Row",40,12,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Hammer Curl",22.5,8,"",,,,Biceps,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Hammer Curl",20,12,"",,,,Biceps,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Hammer Curl",20,12,"",,,,Biceps,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Hammer Curl",20,12,"",,,,Biceps,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Barbell Bicep Curl",10,8,"",,,,Biceps,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 2",
2021-09-09 14:53,2021-09-09 15:51,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 2",
2021-09-08 14:44,2021-09-08 17:26,"Military Press",62.5,5,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Military Press",62.5,5,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Military Press",62.5,5,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Military Press",62.5,5,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Military Press",62.5,5,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Bench Press",80,12,"",,,,Chest,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Bench Press",80,12,"",,,,Chest,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Bench Press",80,12,"",,,,Chest,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Incline Bench Press",55,10,"",,,,Chest,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Incline Bench Press",55,10,"",,,,Chest,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Incline Bench Press",55,10,"",,,,Chest,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Tricep Push Down",30,12,"",,,,Triceps,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Tricep Push Down",30,12,"",,,,Triceps,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Tricep Push Down",30,12,"",,,,Triceps,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Triceps Extensions",25,10,"",,,,Triceps,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Triceps Extensions",25,10,"",,,,Triceps,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Triceps Extensions",25,10,"",,,,Triceps,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 17:26,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-09-08 14:44,2021-09-08 14:44,"Front Squat",105,5,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Front Squat",105,5,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Front Squat",105,5,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Lunges",50,12,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Lunges",50,12,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Lunges",50,12,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Leg Extensions",25,12,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Leg Extensions",25,12,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Leg Extensions",25,12,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Calf Raises",50,20,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Calf Raises",70,20,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Calf Raises",70,20,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Calf Raises",,,"",,,,Legs,"Legs 1",
2021-09-08 14:44,2021-09-08 14:44,"Calf Raises",,,"",,,,Legs,"Legs 1",
2021-09-04 11:48,2021-09-04 12:32,"Rack Pull",,5,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Rack Pull",145,5,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Rack Pull",145,5,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Rack Pull",,,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Rack Pull",,,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Pull Up",,,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Pull Up",,,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Pull Up",,,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Dumbbell Row",0,8,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Dumbbell Row",0,8,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Dumbbell Row",0,8,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Hammer Curl",22.5,8,"",,,,Biceps,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Hammer Curl",20,12,"",,,,Biceps,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Hammer Curl",20,12,"",,,,Biceps,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Hammer Curl",20,12,"",,,,Biceps,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Barbell Bicep Curl",10,8,"",,,,Biceps,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 1",
2021-09-04 11:48,2021-09-04 12:32,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 1",
2021-09-03 16:06,2021-09-03 17:38,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Military Press",50,10,"",,,,Shoulders,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Military Press",50,10,"",,,,Shoulders,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Military Press",50,10,"",,,,Shoulders,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Incline Bench Press",55,10,"",,,,Chest,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Incline Bench Press",55,10,"",,,,Chest,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Incline Bench Press",55,10,"",,,,Chest,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Tricep Push Down",30,12,"",,,,Triceps,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Tricep Push Down",30,12,"",,,,Triceps,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Tricep Push Down",30,12,"",,,,Triceps,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Triceps Extensions",25,10,"",,,,Triceps,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Triceps Extensions",25,10,"",,,,Triceps,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Triceps Extensions",25,10,"",,,,Triceps,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-03 16:06,2021-09-03 17:38,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 1",
2021-09-01 15:37,2021-09-01 16:16,"Front Squat",80,10,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Front Squat",80,10,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Front Squat",80,10,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Straight Leg Deadlifts",60,10,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Lunges",50,12,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Lunges",50,12,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Lunges",50,12,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Leg Extensions",25,12,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Leg Extensions",25,12,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Leg Extensions",25,12,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Calf Raises",50,20,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Calf Raises",70,20,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Calf Raises",70,20,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Calf Raises",,,"",,,,Legs,"Legs 2",
2021-09-01 15:37,2021-09-01 16:16,"Calf Raises",,,"",,,,Legs,"Legs 2",
2021-08-31 15:21,2021-08-31 16:45,"T Bar Row",55,5,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"T Bar Row",55,5,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"T Bar Row",55,5,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"T Bar Row",55,5,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"T Bar Row",55,5,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Pulldowns",50,12,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Pulldowns",50,12,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Pulldowns",50,12,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Low Row",40,12,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Low Row",40,12,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Low Row",40,12,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Face Pull",15,20,"",,,,Back,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Hammer Curl",22.5,8,"",,,,Biceps,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Hammer Curl",20,12,"",,,,Biceps,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Hammer Curl",20,12,"",,,,Biceps,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Hammer Curl",20,12,"",,,,Biceps,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Barbell Bicep Curl",10,8,"",,,,Biceps,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 2",
2021-08-31 15:21,2021-08-31 16:45,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 2",
2021-08-30 18:07,2021-08-30 20:24,"Military Press",60,5,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Military Press",50,5,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Military Press",50,5,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Military Press",0,5,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Military Press",0,5,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Bench Press",90,5,"",,,,Chest,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Bench Press",90,5,"",,,,Chest,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Bench Press",90,5,"",,,,Chest,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Incline Bench Press",55,8,"",,,,Chest,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Incline Bench Press",55,8,"",,,,Chest,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Incline Bench Press",55,8,"",,,,Chest,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Tricep Push Down",30,12,"",,,,Triceps,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Tricep Push Down",30,12,"",,,,Triceps,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Tricep Push Down",30,12,"",,,,Triceps,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Triceps Extensions",25,10,"",,,,Triceps,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Triceps Extensions",25,10,"",,,,Triceps,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Triceps Extensions",25,10,"",,,,Triceps,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-08-30 18:07,2021-08-30 20:24,"Dumbbell Lateral Raises",7.5,15,"",,,,Shoulders,"Push 2",
2021-08-26 15:49,2021-08-26 16:36,"Front Squat",100,5,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Front Squat",70,12,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Front Squat",,,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Straight Leg Deadlifts",60,8,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Straight Leg Deadlifts",60,8,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Straight Leg Deadlifts",60,8,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Lunges",50,10,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Lunges",50,10,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Lunges",50,10,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Leg Extensions",25,12,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Leg Extensions",25,12,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Leg Extensions",25,12,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Calf Raises",50,20,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Calf Raises",70,20,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Calf Raises",70,20,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Calf Raises",,,"",,,,Legs,"Legs 1",
2021-08-26 15:49,2021-08-26 16:36,"Calf Raises",,,"",,,,Legs,"Legs 1",
2021-08-25 14:53,2021-08-25 18:38,"Rack Pull",145,5,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Rack Pull",145,5,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Rack Pull",145,5,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Pull Up",,,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Pull Up",,,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Pull Up",,,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Dumbbell Row",0,8,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Dumbbell Row",0,8,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Dumbbell Row",0,8,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Face Pull",15,20,"",,,,Back,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Hammer Curl",22.5,8,"",,,,Biceps,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Hammer Curl",20,12,"",,,,Biceps,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Hammer Curl",20,12,"",,,,Biceps,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Hammer Curl",20,12,"",,,,Biceps,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Barbell Bicep Curl",10,8,"",,,,Biceps,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 1",
2021-08-25 14:53,2021-08-25 18:38,"Barbell Bicep Curl",10,12,"",,,,Biceps,"Pull 1",
2021-08-24 15:38,2021-08-24 17:27,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Bench Press",90,5,"",,,,Chest,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Military Press",50,12,"",,,,Shoulders,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Military Press",50,12,"",,,,Shoulders,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Military Press",50,12,"",,,,Shoulders,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Incline Bench Press",55,8,"",,,,Chest,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Incline Bench Press",55,8,"",,,,Chest,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Incline Bench Press",55,8,"",,,,Chest,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Tricep Push Down",30,12,"",,,,Triceps,"Push 1",
2021-08-24 15:38,2021-08-24 17:27,"Tricep Push Down",30,12,"",,,,Triceps,"Push 1",
